veg_class,year,month,CR,EVI,MNDWI,NDRE,NDVI,NDWI,RVI,VH,VV,composite_productivity,sar_productivity,composite_productivity_norm,sar_productivity_norm
Bulrush,2025,10,-11.059991967451067,0.07767252711002547,-0.18525330112330002,0.14040914858607006,0.38996675091929356,-0.37804527909733476,0.362529240319818,-18.28480991792213,-7.22481796012822,0.20268280887179638,-9.0517726512954,0.27364985861966257,0.6875556626419789
Bulrush,2025,11,-10.677207249718574,0.08657816006383938,-0.16891899895915183,0.16626509579433435,0.42479261743660757,-0.39981879508550966,0.38896294960731115,-18.55369250289958,-7.876485258018366,0.22587862443159376,-9.179605515257302,0.30346996425964096,0.6747992131467287
Bulrush,2025,12,-9.827515898897518,0.10755924306510832,-0.14849851768755823,0.20406666496897127,0.47086495585487786,-0.4286949936922453,0.4500862093222722,-18.653228451835133,-8.825712549164777,0.26083028796298585,-9.214092672643789,0.34840316766920437,0.6713577375527331
Cattail,2023,1,-6.500031876471517,0.24211554799659407,-0.5055364311213724,0.34363807934305096,0.5215652521944087,-0.5990105044953205,0.7977368104598974,-12.240380609573446,-5.740348734523471,0.36910629317801796,-5.920756102527134,0.4876007701619236,1.0
Cattail,2023,2,-6.049254260764671,0.289225527250192,-0.49896259063692344,0.3569218230307099,0.5378373565515979,-0.5995550292081047,0.8649557837234968,-13.8343119247439,-7.785057664225883,0.3946615689441666,-6.700917016502739,0.5204541536112266,0.9221476935675638
Cattail,2023,3,-5.678889749401223,0.3193251634104166,-0.49506719551045086,0.36188110941900586,0.5454557812584752,-0.5967079851565927,0.9207791778127852,-14.862354342797557,-9.183464592945306,0.40888735136263255,-7.200982376832825,0.5387425528027274,0.8722461399633519
Cattail,2023,4,-5.388938342381171,0.33241445647726775,-0.4938502457419545,0.35851593850793884,0.5444205263150407,-0.590469372340785,0.9652069927277627,-15.324507863734416,-9.935569520681739,0.4117836404334157,-7.42095218351739,0.5424659677364261,0.8502953391873649
Cattail,2023,5,-5.203824589696977,0.32770249255610917,-0.4942688690748844,0.3466181230585954,0.5364617100578726,-0.5810369751317823,0.9965985845782589,-15.237834446779852,-10.034009857749727,0.4035941085575257,-7.369767577412075,0.5319376590830207,0.8554030542340316
Cattail,2023,6,-5.104264503790939,0.3039466199224026,-0.4990259855852597,0.3225987936183084,0.5123955873302506,-0.5659241130758776,1.0128135150861648,-14.700445792051418,-9.5961812890048,0.3796470002903205,-7.097019517440248,0.5011517056226158,0.8826206002087114
Cattail,2023,7,-5.169025308883942,0.272781166077557,-0.5110375571276008,0.30106576760307385,0.48801612951443196,-0.5550000322467128,1.0008554512518169,-14.027394504504613,-8.858369196959531,0.35395435439835427,-6.763483389774067,0.46812172171479055,0.9159041912630662
Cattail,2023,8,-5.1913591618530255,0.2480354325109377,-0.5198739898851172,0.2965961649382036,0.4795255081541231,-0.5530420704658485,0.9955942488292575,-13.411111367210605,-8.219752205755709,0.34138570186775485,-6.45665712149752,0.4519636976415068,0.9465224037772777
Cattail,2023,9,-5.692652531860789,0.23832705454533176,-0.5247664727097119,0.3041358870330999,0.48657093977875365,-0.5618512702050575,0.9174230106818902,-13.493824607496368,-7.801172075605831,0.3430112937857284,-6.517556551070275,0.4540535281368606,0.9404452458887875
Cattail,2023,10,-5.943749640097351,0.24091906295275858,-0.5330251495184213,0.3216773692374128,0.4993374128537293,-0.5797820623696293,0.8788142750602037,-13.538005176681509,-7.594255536293501,0.35397794834796686,-6.549299019503039,0.4681520536541051,0.9372776629772617
Cattail,2023,11,-6.152584072028777,0.2557076253385825,-0.5410091668129678,0.3500877468935081,0.5215320110461854,-0.6065199396235963,0.847799093504648,-13.736094403824872,-7.583510331398462,0.375775794426092,-6.6560974284368655,0.4961749559356819,0.9266202430657164
Cattail,2023,12,-6.3191558276550674,0.2826927417028037,-0.5487185245933517,0.38936702000138584,0.5531547343561222,-0.6420649019669589,0.8243774660152238,-14.08809228892646,-7.768936460920717,0.4084048320201039,-6.837951777871755,0.5381222349815911,0.9084729861541518
Cattail,2024,1,-6.389497212155142,0.2628553513333549,-0.49637070165801883,0.34838237212440315,0.502187981148606,-0.5904517226445598,0.8179166808448682,-13.199469607954393,-6.809972395832862,0.3711419015354547,-6.395255633774382,0.49021771010541904,0.9526496620800163
Cattail,2024,2,-6.047798901782532,0.2767285976805269,-0.5004766656480242,0.3428778539889584,0.4970749852969942,-0.5850406131709922,0.8674575520129045,-13.976317932098372,-7.928519031110014,0.37222714565549314,-6.771294578244503,0.4916128796014553,0.9151247122767336
Cattail,2024,3,-5.729154165250677,0.2863684479607828,-0.5051800351755588,0.3366959310391512,0.49245409603239276,-0.5788970762948424,0.9147899663572403,-14.615149764626652,-8.8859956003235,0.3718394916774422,-7.078877390960898,0.4911145189144841,0.884431004145521
Cattail,2024,4,-5.433563002559573,0.29177490217412266,-0.510480810240623,0.32983660327498143,0.48832531335480167,-0.5720211120161105,0.9599139238778753,-15.115965105539242,-9.682402103473324,0.36997893960130196,-7.318004071923566,0.48872262804450567,0.8605685376863782
Cattail,2024,5,-5.1877190536968,0.3002835658890767,-0.5191017719984796,0.3231385032010922,0.48682699144386965,-0.5660879904495729,0.999246278472212,-15.625069424686044,-10.437350370664053,0.3700830201780128,-7.562723142643671,0.48885643208276364,0.8361480063033379
Cattail,2024,6,-4.694556562215202,0.2928308551745512,-0.5254423948224712,0.31511241669346157,0.48240926547044904,-0.5569596647628878,1.0778806955281426,-15.976846288876688,-11.28228972367196,0.36345084577948733,-7.718952969808927,0.4803302330070318,0.820557822072785
Cattail,2024,7,,0.2806215230932124,-0.5226913450504842,0.2982805422807948,0.47105210965451916,-0.5390862028036468,,,,0.3499847250095088,,0.46301844058971986,
Cattail,2024,8,-4.832806312351133,0.2714735636962903,-0.5209718458822381,0.28508393457889636,0.4593837728620954,-0.5326378986908693,1.0584308034993668,-15.439892248213901,-10.607085932119883,0.3386470903790941,-7.455338422296387,0.4484429900514592,0.8468639342675266
Cattail,2024,9,-5.076378364104674,0.2624410698344077,-0.521488033371771,0.2825195398117619,0.45414231614838707,-0.5353705874618453,1.0206125127771215,-14.76813203543824,-9.691753668780827,0.33303430859818556,-7.128912888886655,0.4412273030147452,0.8794379586760098
Cattail,2024,10,-5.360718831714685,0.26004199935478467,-0.5264232188950695,0.29043578106803214,0.461184722092274,-0.5498573895669372,0.9754196054137811,-14.572243551494108,-9.211524718000005,0.3372208341716969,-7.042266873948754,0.4466094218087468,0.8880843699294526
Cattail,2024,11,-5.7743153971376575,0.26354303347121033,-0.5333353344688768,0.30880481814829075,0.47827298602264656,-0.5751259041903434,0.9089380266999096,-14.551530059744074,-8.777214662062718,0.3502069458807158,-7.048530523061135,0.46330412357584805,0.8874593199925142
Cattail,2024,12,-6.317168060373589,0.27294417218368466,-0.5422243800931931,0.33762665105253786,0.5054071079395048,-0.6111761313320635,0.8211677766355064,-14.70599156018814,-8.388823500968963,0.3719926437252425,-7.147703836223797,0.49131140831604925,0.8775628088651943
Cattail,2025,1,-5.816080182564959,0.276049974113411,-0.5498463199079602,0.3500300317882059,0.501722586158785,-0.6075570048244315,0.901406092986131,-15.277294091921508,-9.461213913596472,0.3759341973534673,-7.413295523774202,0.49637859576959226,0.851059397742334
Cattail,2025,2,-5.660454093795601,0.25715547941824446,-0.5342778725183728,0.30734425753327843,0.45123939542188835,-0.5545889466332133,0.9263025006078579,-15.2781314437981,-9.617677353843805,0.3385797107911371,-7.407490097707412,0.44835636811632285,0.8516387215728747
Cattail,2025,3,-5.443727372313262,0.24900628127645738,-0.5223654675871302,0.282508332179158,0.42497713705301005,-0.5206059148912998,0.9615976600703988,-15.363556073664931,-9.919828704754009,0.31883058350287513,-7.44137862266545,0.4229672603043923,0.8482569835463797
Cattail,2025,4,-5.16590001811794,0.25160237968804966,-0.5141091051142324,0.2755222557258445,0.42293581105215006,-0.505607909598691,1.007291571373754,-15.533567981521998,-10.367667966327085,0.31668681548868144,-7.5149610986483175,0.42021127233380073,0.8409141836628486
Cattail,2025,5,-4.750719605578988,0.266348243976562,-0.5103014546390747,0.29282365872531413,0.45042509332955893,-0.5106275035508485,1.0758486270552776,-15.877774634881083,-11.127055031369743,0.33653233201047833,-7.669925161193634,0.44572429633738914,0.8254503101629383
Cattail,2025,6,-4.182119739896887,0.28985561723495035,-0.51343508875179,0.31658780224787975,0.49359076374471283,-0.5327578032699763,1.1682200954348332,-16.420227902226937,-12.23810816348092,0.3666780610758476,-7.918058927542478,0.48447908049257626,0.8006890260893954
Cattail,2025,7,-4.220458120619407,0.31239659277012816,-0.5176697296722675,0.3415794612261087,0.5402455897141073,-0.5641541590029415,1.1646904313459463,-16.47524212130414,-12.254784001187998,0.3980738812367814,-7.9464484529414,0.5248409583252084,0.7978560335730626
Cattail,2025,8,-4.450056203788263,0.30264789424450367,-0.5219200713105226,0.33669211720480974,0.5442775586797592,-0.5774896617559153,1.1262769161553816,-15.8808324117954,-11.430776207570563,0.39453919004302423,-7.658846976749711,0.5202968255901117,0.8265558028819318
Cattail,2025,9,-4.873974524218166,0.2762313280038824,-0.5367264258374185,0.3129937777154553,0.5166980079484977,-0.575874175814929,1.0541198728830277,-15.41440262562857,-10.540428100695017,0.36864103788927843,-7.443671344414681,0.48700264668469534,0.8480281926995327
Cattail,2025,10,-5.2570981044257765,0.2547706086362749,-0.5514783469343744,0.3024815518847514,0.49664086145222747,-0.5756544771426246,0.9912468264784489,-15.071250943771409,-9.814152838590394,0.35129767399108464,-7.287813765077282,0.46470634318704657,0.8635812302960463
Cattail,2025,11,-5.697848360636248,0.22894783867608254,-0.5695338281816889,0.2933151902041926,0.4702668253403286,-0.5719786430569629,0.9197615878238877,-14.721758509031467,-9.023910147826667,0.33084328474020125,-7.130938857417624,0.4384105638172649,0.8792357871495081
Cattail,2025,12,-6.196225292849581,0.1987630181233053,-0.5908928695793623,0.285494692673779,0.43757589961280124,-0.5648466735579436,0.8396641569193442,-14.365925321408751,-8.169700028403838,0.3072778701366285,-6.9730466214357065,0.4081153085753506,0.8949918632599182
Floating Leaf Marsh,2023,1,-11.67156371818744,0.4069691832146702,-0.23880568017401216,0.39975909209208615,0.8096002279693436,-0.6139947078111451,0.3132635062812821,-25.285592566358037,-13.614028849862338,0.5387761677587,-12.564480407031635,0.7057251801821082,0.33702233585226465
Floating Leaf Marsh,2023,2,-11.291692057605816,0.44968400311144596,-0.21752159226216305,0.37473936656572754,0.7552800332212453,-0.568425856109537,0.3403385183476396,-24.11279488610479,-12.821102831476592,0.5265678009661395,-11.97131281420989,0.6900303326994988,0.3962145670636748
Floating Leaf Marsh,2023,3,-11.034124283655736,0.48164363157129597,-0.20140161669643092,0.35235237090751664,0.7097193822672996,-0.5299137020420283,0.35808727682573954,-23.125647194425458,-12.091522913963576,0.5145717949153708,-11.473301778804757,0.6746084922054856,0.44591111945505446
Floating Leaf Marsh,2023,4,-10.898860396337195,0.5028480685942202,-0.1904457534768157,0.33259810511745347,0.6729182751075067,-0.49845824560861884,0.3665097817155819,-22.324149491320032,-11.425289097323287,0.5027881496063934,-11.070447300816234,0.6594596587000682,0.4861119930264038
Floating Leaf Marsh,2023,5,-10.9022351178178,0.5093864370126947,-0.17968271788620505,0.30496132153771105,0.6289655795214135,-0.4632990723710487,0.36342864272440356,-21.542989024009294,-10.640753907609078,0.48110444602393976,-10.680637351677941,0.631583495871138,0.5250111522473895
Floating Leaf Marsh,2023,6,-11.001679528851263,0.5152864572795964,-0.1796309563173087,0.28965505194375313,0.6047176349237288,-0.44370929391128033,0.35418626415457055,-21.185728619749895,-10.184049091723203,0.46988638138235944,-10.504317744042448,0.6171617622689868,0.5426060969283975
Floating Leaf Marsh,2023,7,-11.176051850185122,0.5416653575810385,-0.1836020080802903,0.3000159535684499,0.6273801789047028,-0.454878021810092,0.340104250691759,-21.10016084099601,-9.924108989049431,0.48968716335139706,-10.465054357384702,0.6426172763701706,0.5465241927402951
Floating Leaf Marsh,2023,8,-11.360170080558127,0.5630327329521603,-0.19330756489991496,0.32962792044681466,0.6838053571551129,-0.4877082315904304,0.32877930294209223,-21.281882762619567,-9.921712680095322,0.5254886701846959,-10.558746555082731,0.6886430223969555,0.5371746424682297
Floating Leaf Marsh,2023,9,-11.794458277682473,0.5601700061576436,-0.21212810755628186,0.35568449302393546,0.7330625119434739,-0.5228041922344278,0.30799107197486947,-22.084983412590653,-10.290525135900044,0.549639003708351,-10.965493938549574,0.7196902384372608,0.4965852956155591
Floating Leaf Marsh,2023,10,-12.117338668474128,0.5364744923093897,-0.23238001725932347,0.38405214999554926,0.7728147296445097,-0.5622117445620023,0.29669960813935947,-23.13836520566568,-11.021026539662731,0.5644471239831496,-11.495007701415794,0.7387272802599825,0.44374508407922164
Floating Leaf Marsh,2023,11,-12.444515300872757,0.49160678741640257,-0.2582302032334277,0.4156218358972894,0.8113175377082162,-0.6085652364302049,0.2889469600491998,-24.53868357497583,-12.094168278105329,0.572848720340636,-12.19710504847618,0.749528215035431,0.3736827458749074
Floating Leaf Marsh,2023,12,-12.775988174878364,0.4255668914786822,-0.2896786654785945,0.45039355072915577,0.8485709361345937,-0.6618646678390356,0.2847331277043905,-26.28593852052111,-13.509950351227836,0.5748437927808104,-13.07178597973073,0.7520930427636063,0.2863982810026166
Floating Leaf Marsh,2024,1,-13.416535047317849,0.3619750986187467,-0.2543810519571947,0.41475769605490426,0.7795869703721434,-0.6115851356315194,0.2710638174811472,-28.607010874075478,-15.190475821960527,0.5187732550152647,-14.235739481468176,0.6800098105466325,0.1702472882175508
Floating Leaf Marsh,2024,2,-12.622439874130848,0.40771121244413666,-0.21696280875197282,0.38433566064530317,0.7571999123971767,-0.5771882056099771,0.3116334682222655,-26.949742920978714,-14.327303042669369,0.5164155951622055,-13.396963092389166,0.6769788472377495,0.25394883657903844
Floating Leaf Marsh,2024,3,-11.974284641800931,0.441227495585035,-0.19409322869063464,0.35882634592137086,0.7304727489382759,-0.5470643065734395,0.34226184125994896,-25.398020395446974,-13.423735749856398,0.5101755301482273,-12.613444736461087,0.6689567366360566,0.33213618235403947
Floating Leaf Marsh,2024,4,-11.472069350328098,0.46252394804144187,-0.1857723117731801,0.33822975188310733,0.699405479995441,-0.5212134385219065,0.36294893659419764,-23.951843297480245,-12.47977394352161,0.50005305997333,-11.88518441368394,0.6559434787415537,0.40480932554255394
Floating Leaf Marsh,2024,5,-11.011517908274474,0.4797640052179184,-0.20324922481931243,0.31508266818848485,0.6450879930490301,-0.4927241444301579,0.37411251197256506,-21.786149464649846,-10.774631553910051,0.47997822215181113,-10.799546603715452,0.6301356435740475,0.5131451905445636
Floating Leaf Marsh,2024,6,-10.547119720153065,0.4601546055952841,-0.2217875736769157,0.30594368932717475,0.6136185293252947,-0.4817579923831367,0.3914336653849271,-20.75894701665885,-10.211827291019567,0.4599056080825845,-10.28161509061164,0.6043306672208003,0.5648296086522289
Floating Leaf Marsh,2024,7,,0.4648714278140601,-0.23417469123675563,0.32039549705339654,0.6299162580908735,-0.48937964011575497,,,,0.4717277276527767,,0.6195289625151722,
Floating Leaf Marsh,2024,8,-11.166882249685088,0.4926773043294407,-0.2396397850585144,0.3463208940373055,0.7004127058410388,-0.5197460430791183,0.35062672180340626,-21.270761717427387,-10.103879463477682,0.5131369680692616,-10.547724177196688,0.6727639057103157,0.5382745662473196
Floating Leaf Marsh,2024,9,-11.713017912315618,0.5371993374114556,-0.2328173568163202,0.3736960967047126,0.7424495397135076,-0.53906916245019,0.31830971874378555,-22.487427080267807,-10.774409167937026,0.5511149912765586,-11.164136110444165,0.7215877403851351,0.47676278085006557
Floating Leaf Marsh,2024,10,-11.923271642294708,0.5417324450676272,-0.2355618422599981,0.38824318785761314,0.7755804315703516,-0.5640579860217001,0.31078580486453017,-23.45431266316656,-11.53104102159247,0.5685186881651974,-11.649459880547303,0.7439616068442587,0.4283322914572117
Floating Leaf Marsh,2024,11,-12.000422467266064,0.5294025418068133,-0.24310412193864991,0.39966589641044825,0.8050798196712269,-0.5954500246335451,0.31578019220928644,-24.58994342694376,-12.589520960240254,0.5780494192961628,-12.216026665560197,0.7562141361170042,0.3717945565218734
Floating Leaf Marsh,2024,12,-11.944470387229684,0.5002096276290139,-0.25544419585227573,0.407964222363218,0.830947704016133,-0.6332452782857252,0.3332928807780546,-25.894319371599394,-13.949848983880376,0.579707184669455,-12.86383646548285,0.7583453282033713,0.30714957604405024
Floating Leaf Marsh,2025,1,-11.299800196660907,0.4346890799221906,-0.21678548286563662,0.4033717901747255,0.8427066137675905,-0.6411762598885725,0.38425139647105644,-26.192601239733527,-14.892801048587286,0.5602558279548355,-13.000237772127665,0.7333390286587166,0.2935380811172114
Floating Leaf Marsh,2025,2,-10.730539682535705,0.3901640350529626,-0.28305144998413767,0.36468689446032854,0.7290610173539749,-0.5947659366725031,0.4045262157293758,-22.953395807988915,-12.2228561281744,0.494637315622422,-11.37556635074241,0.6489810993310577,0.4556641439382229
Floating Leaf Marsh,2025,3,-10.255822941842716,0.3609147183897642,-0.33052141433555626,0.3360882550854611,0.6454108587557834,-0.5593830419895989,0.4233661425223831,-20.410334902708165,-10.15451196142208,0.44747127741033627,-10.099325915862645,0.5883453248105287,0.5830202568091019
Floating Leaf Marsh,2025,4,-9.875649974581943,0.3469411299325953,-0.35919537591989237,0.31757587205012305,0.5917561379730157,-0.5350275758398597,0.4407711768500784,-18.563418523891265,-8.687768548330322,0.41875771331857803,-9.171516467488363,0.551431705097129,0.6756064197298488
Floating Leaf Marsh,2025,5,-9.528642376963628,0.34227435485681373,-0.383455990874484,0.30856783997037585,0.5534477832819789,-0.518116849656271,0.4601016550252031,-17.038163806579348,-7.509521426506094,0.4014299927030562,-8.404056488755966,0.5291555123104242,0.7521912990394701
Floating Leaf Marsh,2025,6,-9.368204198112045,0.369511296733789,-0.3947135219077765,0.31365846439298667,0.5720272306148914,-0.528177828491643,0.47399776108881875,-16.551811346406332,-7.183607145121499,0.41839899724722235,-8.157406232137765,0.5509705464405167,0.7768045435841459
Floating Leaf Marsh,2025,7,-9.427712172229985,0.39861000014940756,-0.34825385633869754,0.32693991860019533,0.6248235863275272,-0.538095792562555,0.47273797341411006,-17.166182089583344,-7.738469914171091,0.4501245016923767,-8.464906550642578,0.5917562602084688,0.7461190675554698
Floating Leaf Marsh,2025,8,-9.766923455747783,0.4538504815330257,-0.3013129657980753,0.3508586297033087,0.6955183006845622,-0.55518379786864,0.4507255238852243,-18.31612933406869,-8.549205879376409,0.5000758039736323,-9.045383286326913,0.6559727180019685,0.6881932577720661
Floating Leaf Marsh,2025,9,-10.15239678530787,0.501885537858102,-0.29813537969728504,0.3754518144783279,0.7542907169140138,-0.5786975503941972,0.4245155822254101,-19.531395774468812,-9.378998988195384,0.5438760230834813,-9.659568991436664,0.7122814585824746,0.6269036278200054
Floating Leaf Marsh,2025,10,-10.301777821191664,0.493120872583496,-0.29714225716201836,0.3830371447054142,0.780385875751349,-0.597320543289285,0.4201544108604569,-20.737332923040462,-10.435555101906633,0.5521812976800864,-10.263627858819575,0.7229585639078439,0.5666245556385
Floating Leaf Marsh,2025,11,-10.334643827276032,0.4512552398853363,-0.30501532123814923,0.3817231206309152,0.7872270889255357,-0.6151806857757599,0.42783475042512065,-22.107562847732577,-11.772919021788713,0.5400684831472624,-10.94682273659305,0.7073865566190675,0.4984484960273483
Floating Leaf Marsh,2025,12,-10.250994803560975,0.3762886397636228,-0.3217545719256775,0.3715097422548307,0.774814356436574,-0.6322779778536222,0.4475566009194014,-23.642085548545158,-13.391090747841623,0.5075375794850091,-11.70915362475709,0.6655654367161453,0.42237544898655044
Low Growing Emergent Marsh,2023,1,-6.040529876938948,0.731718325419557,-0.43263552208288725,0.5891283551925427,0.8694302867713564,-0.7573619603407452,0.8606643375126009,-14.063312136976297,-8.022782253535233,0.730092322461152,-6.81648998248447,0.9516776421317322,0.9106146600590477
Low Growing Emergent Marsh,2023,2,-6.025944420602047,0.7453412133064357,-0.4008729790007942,0.5676693459269891,0.8639837052759265,-0.7381309672394532,0.8632260471879566,-14.352768629988967,-8.326824207335823,0.7256647548364504,-6.96057780268472,0.9459856441954502,0.896236127463447
Low Growing Emergent Marsh,2023,3,-5.9602101932304095,0.7540341418813525,-0.3804578094407368,0.551606104485553,0.8599736229110609,-0.7236931299620338,0.8727902950133256,-14.521300500484736,-8.561090308430938,0.7218712897593221,-7.042452676783189,0.9411088366070334,0.8880658286529759
Low Growing Emergent Marsh,2023,4,-5.843327194824035,0.7577971111443079,-0.37139001340271505,0.5409386308682341,0.8574000396767595,-0.7140484485084871,0.8893570809887079,-14.568907748463602,-8.725580556820576,0.7187119272297672,-7.062114604779876,0.9370472193664823,0.8861037636276337
Low Growing Emergent Marsh,2023,5,-5.642728139164981,0.7443236735275629,-0.3737605767119624,0.5291779194381039,0.8532286529106685,-0.7077405574404381,0.9152256394381217,-14.482304921041646,-8.839576784702183,0.7089100819587785,-7.012346051367672,0.9244461508378032,0.8910701706874303
Low Growing Emergent Marsh,2023,6,-5.534559368688296,0.7470885772310563,-0.3875427659498514,0.5318622356889063,0.8541729230562566,-0.7066598729771971,0.9285792923502243,-14.2713953038612,-8.736835940525584,0.7110412453254065,-6.903552830181214,0.9271859345097792,0.9019266530385122
Low Growing Emergent Marsh,2023,7,-5.492143428716921,0.7747702330008317,-0.40491770343269007,0.5526594899646843,0.8666074190844024,-0.7175529738003515,0.9383948759005212,-14.12472303606866,-8.632579612366003,0.7313457140166394,-6.827762800312766,0.9532889788185815,0.9094897448624464
Low Growing Emergent Marsh,2023,8,-5.438516945362274,0.7919460227149653,-0.4148443056843403,0.5745361318528043,0.8754774181998662,-0.7305491575783427,0.9505518895069058,-13.970839269687211,-8.53232232694429,0.747319857589212,-6.747781663121717,0.9738250383338979,0.9174710675484056
Low Growing Emergent Marsh,2023,9,-5.809627399990392,0.7861010862400766,-0.4229829070502543,0.5803003312522252,0.8752956525295048,-0.7381525060598471,0.8961069241401582,-14.1228819522472,-8.313254553482519,0.7472323566739355,-6.837414245394989,0.9737125487975669,0.9085266265536501
Low Growing Emergent Marsh,2023,10,-5.950392163196284,0.7797822561151692,-0.4335411388275962,0.5882230207997864,0.8772372296469751,-0.7491386270444657,0.87226141156374,-14.237748721148042,-8.287356552802597,0.7484141688539769,-6.900809006395796,0.9752318643812159,0.9022004593857826
Low Growing Emergent Marsh,2023,11,-6.051973490864352,0.7637938110954998,-0.4441484880200257,0.5920258396701699,0.8771299605184968,-0.7604116601380618,0.8519658145401283,-14.405954285097122,-8.35398078083821,0.7443165370947221,-6.989985685564889,0.9699640258083618,0.8933015129903261
Low Growing Emergent Marsh,2023,12,-6.114371382994597,0.7381357511810686,-0.454804954627543,0.5917087878633753,0.8749738451440696,-0.7719716053406356,0.8352201330693227,-14.627498644094445,-8.513127237589355,0.7349394613961712,-7.104944282902268,0.9579090330790048,0.8818297873672805
Low Growing Emergent Marsh,2024,1,-6.281660055630538,0.731057548621526,-0.43798282926373533,0.5880638632528628,0.8694067120449996,-0.7608883927893767,0.8243307213319182,-14.284383650299079,-8.002723587021565,0.7295093746397961,-6.936109142904816,0.9509282153409125,0.8986778565542688
Low Growing Emergent Marsh,2024,2,-6.1288400388468744,0.7372905173920552,-0.4074627003401465,0.5670788846481325,0.8598361232725423,-0.7427084169197189,0.8492892720903688,-14.772375631815196,-8.643535586817903,0.72140184177091,-7.173865496347402,0.9405053230737052,0.8749521351641176
Low Growing Emergent Marsh,2024,3,-5.976164072697009,0.7491847143807355,-0.38879535942523713,0.5540659472414411,0.8546167705996841,-0.729761614695053,0.8731702774797319,-15.027203360451823,-9.051039282992232,0.7192891440739535,-7.295309109665333,0.9377892785204894,0.8628332693905043
Low Growing Emergent Marsh,2024,4,-5.823632157180943,0.766740139587567,-0.3819808065190071,0.5490250510327885,0.8537486540264243,-0.7220479861153788,0.8959737375000074,-15.04886683620896,-9.225234675544552,0.7231712815489266,-7.300439982858612,0.9427800816812656,0.8623212592334283
Low Growing Emergent Marsh,2024,5,-5.656262062906244,0.8025590740674509,-0.3882785543809425,0.549590253046685,0.8551372485144817,-0.7160719941642377,0.9182846952288942,-14.89428117773712,-9.238019106633873,0.7357621918762058,-7.217569413012086,0.9589667199607019,0.8705909185849146
Low Growing Emergent Marsh,2024,6,-5.4451556669487235,0.8152715860563893,-0.4070011739748528,0.5617579580223805,0.8637900240106207,-0.7220486205582208,0.9449481490241926,-14.232572032926784,-8.787416360587402,0.7469398560297967,-6.88004897785968,0.9733365154528675,0.9042721039326799
Low Growing Emergent Marsh,2024,7,,0.8406882754772302,-0.4225457839394269,0.5799607023213807,0.8746755049846785,-0.7282397301628457,,,,0.7651081609277632,,0.9966933476349488,
Low Growing Emergent Marsh,2024,8,-5.408878993572383,0.8369282788699941,-0.43185710880032346,0.587740020841732,0.8783725036613808,-0.7352926628351868,0.9487657611775928,-13.652359786011761,-8.243480800935307,0.7676802677910356,-6.588988454835465,1.0,0.9333170517414531
Low Growing Emergent Marsh,2024,9,-5.418391023137648,0.800061753807203,-0.43819345950041166,0.59050137883916,0.8763659005999331,-0.7397118624508195,0.9511249438112568,-13.352160005488757,-7.93376898336141,0.7556430110820987,-6.43829876704414,0.9845251284331573,0.9483543851171485
Low Growing Emergent Marsh,2024,10,-5.479499512722834,0.7696144716746681,-0.4440226750861582,0.5840483710739512,0.875363968160234,-0.7461120150211238,0.9441230299578748,-13.466927298991253,-7.987427790077863,0.7430089369696177,-6.4974328929585194,0.9682829996006416,0.9424533869912101
Low Growing Emergent Marsh,2024,11,-5.645565016396886,0.7341402807682241,-0.44866617501131684,0.5704122212332983,0.8725867664711109,-0.7530845055966324,0.9215134932520851,-13.939341082011707,-8.293776073462277,0.7257130894908776,-6.739292169654696,0.9460477823210692,0.9183182346327994
Low Growing Emergent Marsh,2024,12,-5.916587534159806,0.6936391810878713,-0.45212395927588733,0.5495929293172015,0.8680342955325637,-0.7606293341773458,0.8832963336938878,-14.769401354550121,-8.852813833514658,0.7037554686458788,-7.163876597132674,0.9178194765944403,0.8759489280419162
Low Growing Emergent Marsh,2025,1,-5.257045568988722,0.6411486040454616,-0.4605557489417106,0.5363218576752333,0.8482329916490452,-0.7566326314243421,0.9799719026872451,-13.885502912406833,-8.62845732653219,0.67523448445658,-6.697758476310126,0.8811534339934155,0.9224628844910636
Low Growing Emergent Marsh,2025,2,-5.366320118378447,0.6542806065163125,-0.4262473072600737,0.5017822206050078,0.818208375689339,-0.7179322276777529,0.963473951803244,-14.382822625174757,-9.01650250625088,0.6580904009368864,-6.95054282450021,0.8591133216145284,0.8972375185645242
Low Growing Emergent Marsh,2025,3,-5.403678764220737,0.6653893134863436,-0.4036064637705796,0.4783437965170164,0.7977425261905791,-0.6900539138913866,0.9580503633945864,-14.654286279214583,-9.250607525356871,0.6471585453979797,-7.087630551349401,0.8450595330693141,0.8835575257225308
Low Growing Emergent Marsh,2025,4,-5.369121506515591,0.6744747249555545,-0.3926332184732283,0.46600658541125906,0.7868354431527652,-0.6729976900652432,0.9637011374612722,-14.69989387452631,-9.330772383850157,0.6424389178398596,-7.109021656857696,0.8389920683577727,0.8814229059650837
Low Growing Emergent Marsh,2025,5,-5.162581630271774,0.6850241803614638,-0.39418083036179485,0.46672748279970727,0.7831269993123642,-0.6662392740066185,0.99534595225385,-14.455661840306814,-9.293080225585797,0.6449595541578451,-6.978994435977634,0.8422325511547031,0.894398330474532
Low Growing Emergent Marsh,2025,6,-5.223755194985616,0.7002305329223037,-0.40629965104972576,0.4736486572957695,0.7948322429377717,-0.6700880587427482,0.985010618517926,-14.163783880215188,-8.940028696266483,0.6562371443852816,-6.83563928823734,0.856730809734126,0.9087037496394985
