veg_class,year,month,CR,EVI,MNDWI,NDRE,NDVI,NDWI,RVI,VH,VV,composite_productivity,sar_productivity,composite_productivity_norm,sar_productivity_norm,stage_ft,stage_count,precip_mm,tmax_c,soil_moisture_mm,pet_mm,pdsi,stage_missing,climate_missing
Cattail,2023,1,-6.500031876471517,0.242115547996594,-0.5055364311213724,0.3436380793430509,0.5215652521944087,-0.5990105044953205,0.7977368104598974,-12.240380609573446,-5.740348734523471,0.3691062931780179,-5.920756102527134,0.4876007701619236,1.0,16.19483870967742,31,10.848722986247544,25.67826187449439,53.12470819369005,84.91179937593895,4.683874956662428,False,False
Cattail,2023,2,-6.049254260764671,0.289225527250192,-0.4989625906369234,0.3569218230307099,0.5378373565515979,-0.5995550292081047,0.8649557837234968,-13.8343119247439,-7.785057664225883,0.3946615689441666,-6.700917016502739,0.5204541536112266,0.9221476935675638,15.809642857142858,28,10.866173581416843,28.433294811048174,34.717912862591014,97.00948803883044,3.2948965676643933,False,False
Cattail,2023,3,-5.678889749401223,0.3193251634104166,-0.4950671955104508,0.3618811094190058,0.5454557812584752,-0.5967079851565927,0.9207791778127852,-14.862354342797556,-9.183464592945306,0.4088873513626325,-7.200982376832825,0.5387425528027274,0.8722461399633519,15.008387096774193,31,28.24118802727377,29.62740090142146,26.307662082514724,137.55139258060785,2.26184560268115,False,False
Cattail,2023,4,-5.388938342381171,0.3324144564772677,-0.4938502457419545,0.3585159385079388,0.5444205263150407,-0.590469372340785,0.9652069927277628,-15.324507863734416,-9.93556952068174,0.4117836404334157,-7.42095218351739,0.5424659677364261,0.8502953391873649,14.314666666666666,30,181.9708771524326,30.91073616086905,57.17603143418464,142.006390847105,4.134114180053159,False,False
Cattail,2023,5,-5.203824589696977,0.3277024925561091,-0.4942688690748844,0.3466181230585954,0.5364617100578726,-0.5810369751317823,0.9965985845782588,-15.237834446779852,-10.034009857749728,0.4035941085575257,-7.369767577412075,0.5319376590830207,0.8554030542340316,13.953225806451613,31,110.5875418929851,31.746365422396845,39.40318964520974,168.78529989598977,3.7682341384490905,False,False
Cattail,2023,6,-5.104264503790939,0.3039466199224026,-0.4990259855852597,0.3225987936183084,0.5123955873302506,-0.5659241130758776,1.0128135150861648,-14.700445792051418,-9.5961812890048,0.3796470002903205,-7.097019517440248,0.5011517056226158,0.8826206002087114,14.194666666666667,30,202.24176586155085,32.96892407257598,78.29684502484683,153.21518548480296,3.421560152548248,False,False
Cattail,2023,7,-5.169025308883942,0.272781166077557,-0.5110375571276008,0.3010657676030738,0.4880161295144319,-0.5550000322467128,1.0008554512518169,-14.027394504504612,-8.858369196959531,0.3539543543983542,-6.763483389774067,0.4681217217147905,0.9159041912630662,14.896129032258063,31,189.7768404021726,34.69369004969374,96.20873685427016,162.05787588119722,3.2566450941869878,False,False
Cattail,2023,8,-5.1913591618530255,0.2480354325109377,-0.5198739898851172,0.2965961649382036,0.4795255081541231,-0.5530420704658485,0.9955942488292576,-13.411111367210603,-8.219752205755709,0.3413857018677548,-6.45665712149752,0.4519636976415068,0.9465224037772776,15.324516129032258,31,219.71466543395357,34.81335952848722,125.39326245232866,158.19248815439727,3.4368658268808487,False,False
Cattail,2023,9,-5.692652531860789,0.2383270545453317,-0.5247664727097119,0.3041358870330999,0.4865709397787536,-0.5618512702050575,0.9174230106818902,-13.493824607496368,-7.801172075605831,0.3430112937857284,-6.517556551070275,0.4540535281368606,0.9404452458887876,15.446333333333333,30,218.83254362648785,33.258511498902095,125.41852536692473,129.9418120882931,3.997133941985437,False,False
Cattail,2023,10,-5.943749640097351,0.2409190629527585,-0.5330251495184213,0.3216773692374128,0.4993374128537293,-0.5797820623696293,0.8788142750602037,-13.538005176681509,-7.594255536293501,0.3539779483479668,-6.549299019503039,0.4681520536541051,0.9372776629772616,16.174193548387095,31,52.76655495203973,30.89432566739858,76.7766670518895,127.0104356870449,3.287496821911475,False,False
Cattail,2023,11,-6.152584072028777,0.2557076253385825,-0.5410091668129678,0.3500877468935081,0.5215320110461854,-0.6065199396235963,0.847799093504648,-13.736094403824872,-7.583510331398462,0.375775794426092,-6.6560974284368655,0.4961749559356819,0.9266202430657164,16.04,30,129.881428406333,28.30137524557956,95.47457529180626,92.01225008667512,4.276210562810586,False,False
Cattail,2023,12,-6.3191558276550674,0.2826927417028037,-0.5487185245933517,0.3893670200013858,0.5531547343561222,-0.6420649019669589,0.8243774660152238,-14.08809228892646,-7.768936460920717,0.4084048320201039,-6.837951777871755,0.5381222349815911,0.9084729861541518,15.893870967741934,31,111.34519819715705,25.379637120073955,109.91108286143528,80.7618976077661,5.553664624985551,False,False
Cattail,2024,1,-6.389497212155142,0.2628553513333549,-0.4963707016580188,0.3483823721244031,0.502187981148606,-0.5904517226445598,0.8179166808448682,-13.199469607954391,-6.809972395832862,0.3711419015354547,-6.395255633774382,0.490217710105419,0.9526496620800164,16.130967741935486,31,69.3285565699757,24.821530105165834,102.72956200161786,75.44114180053161,5.8571697677106185,False,False
Cattail,2024,2,-6.047798901782532,0.2767285976805269,-0.5004766656480242,0.3428778539889584,0.4970749852969942,-0.5850406131709922,0.8674575520129045,-13.976317932098372,-7.928519031110014,0.3722271456554931,-6.771294578244503,0.4916128796014553,0.9151247122767336,16.302758620689655,29,95.20547786894714,24.432994337224084,104.02871836357323,86.58950652952731,6.323879579336646,False,False
Cattail,2024,3,-5.729154165250677,0.2863684479607828,-0.5051800351755588,0.3366959310391512,0.4924540960323927,-0.5788970762948424,0.9147899663572404,-14.615149764626652,-8.8859956003235,0.3718394916774422,-7.078877390960898,0.4911145189144841,0.884431004145521,15.720967741935485,31,146.1535883508609,28.838518432913425,116.20179128625904,114.70615971339416,7.28428290766208,False,False
Cattail,2024,4,-5.433563002559573,0.2917749021741226,-0.510480810240623,0.3298366032749814,0.4883253133548016,-0.5720211120161105,0.9599139238778752,-15.115965105539242,-9.682402103473324,0.3699789396013019,-7.318004071923566,0.4887226280445056,0.8605685376863782,14.777999999999999,30,20.448514965907773,29.410273893447357,45.67791517392811,162.5548826996417,7.542050156015254,False,False
Cattail,2024,5,-5.1877190536968,0.3002835658890767,-0.5191017719984796,0.3231385032010922,0.4868269914438696,-0.5660879904495729,0.999246278472212,-15.625069424686044,-10.437350370664053,0.3700830201780128,-7.562723142643671,0.4888564320827636,0.8361480063033379,13.608064516129033,31,54.31595978273431,33.871778573905,31.7291459609384,177.0796255633884,5.9464151161446885,False,False
Cattail,2024,6,-4.694556562215202,0.2928308551745512,-0.5254423948224712,0.3151124166934615,0.482409265470449,-0.5569596647628878,1.0778806955281426,-15.976846288876688,-11.28228972367196,0.3634508457794873,-7.718952969808927,0.4803302330070318,0.820557822072785,13.127333333333333,30,342.5661620247312,33.37382410724603,125.41852536692473,151.43195423552518,6.659791979660234,False,False
Cattail,2024,7,,0.2806215230932124,-0.5226913450504842,0.2982805422807948,0.4710521096545191,-0.5390862028036468,,,,0.3499847250095088,,0.4630184405897198,,13.528387096774193,31,217.24927770715357,34.521795908933306,125.41852536692473,156.47926730613656,6.790134057552292,False,False
Cattail,2024,8,-4.832806312351133,0.2714735636962903,-0.5209718458822381,0.2850839345788963,0.4593837728620954,-0.5326378986908693,1.0584308034993668,-15.4398922482139,-10.607085932119883,0.3386470903790941,-7.455338422296387,0.4484429900514592,0.8468639342675266,13.985806451612904,31,251.05396972148375,34.30658731075927,125.41852536692473,149.59214145383098,7.2014422743557125,False,False
Cattail,2024,9,-5.076378364104674,0.2624410698344077,-0.521488033371771,0.2825195398117619,0.454142316148387,-0.5353705874618453,1.0206125127771215,-14.76813203543824,-9.691753668780828,0.3330343085981855,-7.128912888886655,0.4412273030147452,0.8794379586760098,14.858,30,206.72009707615848,33.737351207673626,125.41852536692473,128.42005084941638,7.235292961978502,False,False
Cattail,2024,10,-5.360718831714685,0.2600419993547846,-0.5264232188950695,0.2904357810680321,0.461184722092274,-0.5498573895669372,0.9754196054137813,-14.572243551494108,-9.211524718000003,0.3372208341716969,-7.042266873948754,0.4466094218087468,0.8880843699294526,15.86516129032258,31,148.93713163064828,30.84186987172078,125.41852536692473,119.5408297700219,7.416782618744942,False,False
Cattail,2024,11,-5.7743153971376575,0.2635430334712103,-0.5333353344688768,0.3088048181482907,0.4782729860226465,-0.5751259041903434,0.9089380266999096,-14.551530059744074,-8.777214662062718,0.3502069458807158,-7.048530523061135,0.463304123575848,0.8874593199925142,16.026,30,17.326360799722643,28.480735005200497,75.10265803767479,96.0326823067144,6.580871374089909,False,False
Cattail,2024,12,-6.317168060373589,0.2729441721836846,-0.5422243800931931,0.3376266510525378,0.5054071079395048,-0.6111761313320635,0.8211677766355064,-14.70599156018814,-8.388823500968963,0.3719926437252425,-7.147703836223797,0.4913114083160492,0.8775628088651943,15.398387096774194,31,36.89968796949035,25.03215069917947,53.69633653068298,82.65476713278628,6.103562926152778,False,False
Cattail,2025,1,-5.816080182564959,0.276049974113411,-0.5498463199079602,0.3500300317882059,0.501722586158785,-0.6075570048244315,0.901406092986131,-15.277294091921508,-9.461213913596472,0.3759341973534673,-7.413295523774202,0.4963785957695922,0.851059397742334,14.705483870967742,31,,,,,,False,True
Cattail,2025,2,-5.660454093795601,0.2571554794182444,-0.5342778725183728,0.3073442575332784,0.4512393954218883,-0.5545889466332133,0.926302500607858,-15.2781314437981,-9.617677353843805,0.3385797107911371,-7.407490097707412,0.4483563681163228,0.8516387215728747,14.032142857142857,28,,,,,,False,True
Cattail,2025,3,-5.443727372313262,0.2490062812764573,-0.5223654675871302,0.282508332179158,0.42497713705301,-0.5206059148912998,0.9615976600703988,-15.363556073664933,-9.919828704754009,0.3188305835028751,-7.44137862266545,0.4229672603043923,0.8482569835463797,13.128387096774194,31,,,,,,False,True
Cattail,2025,4,-5.16590001811794,0.2516023796880496,-0.5141091051142324,0.2755222557258445,0.42293581105215,-0.505607909598691,1.007291571373754,-15.533567981521998,-10.367667966327083,0.3166868154886814,-7.514961098648317,0.4202112723338007,0.8409141836628486,11.962333333333333,30,,,,,,False,True
Cattail,2025,5,-4.750719605578988,0.266348243976562,-0.5103014546390747,0.2928236587253141,0.4504250933295589,-0.5106275035508485,1.0758486270552776,-15.877774634881083,-11.127055031369744,0.3365323320104783,-7.669925161193634,0.4457242963373891,0.8254503101629383,11.063870967741936,31,,,,,,False,True
Cattail,2025,6,-4.182119739896887,0.2898556172349503,-0.51343508875179,0.3165878022478797,0.4935907637447128,-0.5327578032699763,1.1682200954348332,-16.420227902226937,-12.23810816348092,0.3666780610758476,-7.918058927542478,0.4844790804925762,0.8006890260893954,11.089333333333334,30,,,,,,False,True
Cattail,2025,7,-4.220458120619407,0.3123965927701281,-0.5176697296722675,0.3415794612261087,0.5402455897141073,-0.5641541590029415,1.1646904313459463,-16.47524212130414,-12.254784001187998,0.3980738812367814,-7.9464484529414,0.5248409583252084,0.7978560335730626,11.732903225806453,31,,,,,,False,True
Cattail,2025,8,-4.450056203788263,0.3026478942445036,-0.5219200713105226,0.3366921172048097,0.5442775586797592,-0.5774896617559153,1.1262769161553816,-15.8808324117954,-11.430776207570563,0.3945391900430242,-7.658846976749711,0.5202968255901117,0.8265558028819318,12.226451612903226,31,,,,,,False,True
Cattail,2025,9,-4.873974524218166,0.2762313280038824,-0.5367264258374185,0.3129937777154553,0.5166980079484977,-0.575874175814929,1.0541198728830277,-15.41440262562857,-10.540428100695015,0.3686410378892784,-7.443671344414681,0.4870026466846953,0.8480281926995327,13.061333333333332,30,,,,,,False,True
Cattail,2025,10,-5.2570981044257765,0.2547706086362749,-0.5514783469343744,0.3024815518847514,0.4966408614522274,-0.5756544771426246,0.9912468264784488,-15.071250943771409,-9.814152838590394,0.3512976739910846,-7.287813765077282,0.4647063431870465,0.8635812302960463,13.84032258064516,31,,,,,,False,True
Cattail,2025,11,-5.697848360636248,0.2289478386760825,-0.5695338281816889,0.2933151902041926,0.4702668253403286,-0.5719786430569629,0.9197615878238876,-14.721758509031469,-9.023910147826667,0.3308432847402012,-7.130938857417624,0.4384105638172649,0.8792357871495081,13.808333333333334,30,,,,,,False,True
Cattail,2025,12,-6.196225292849581,0.1987630181233053,-0.5908928695793623,0.285494692673779,0.4375758996128012,-0.5648466735579436,0.8396641569193442,-14.365925321408753,-8.169700028403838,0.3072778701366285,-6.9730466214357065,0.4081153085753506,0.8949918632599182,13.55258064516129,31,,,,,,False,True
Floating Leaf Marsh,2023,1,-11.67156371818744,0.4069691832146702,-0.2388056801740121,0.3997590920920861,0.8096002279693436,-0.6139947078111451,0.3132635062812821,-25.28559256635804,-13.614028849862338,0.5387761677587,-12.564480407031636,0.7057251801821082,0.3370223358522646,16.19483870967742,31,10.848722986247544,25.67826187449439,53.12470819369005,84.91179937593895,4.683874956662428,False,False
Floating Leaf Marsh,2023,2,-11.291692057605816,0.4496840031114459,-0.217521592262163,0.3747393665657275,0.7552800332212453,-0.568425856109537,0.3403385183476396,-24.11279488610479,-12.821102831476592,0.5265678009661395,-11.97131281420989,0.6900303326994988,0.3962145670636748,15.809642857142858,28,10.866173581416843,28.433294811048174,34.717912862591014,97.00948803883044,3.2948965676643933,False,False
Floating Leaf Marsh,2023,3,-11.034124283655736,0.4816436315712959,-0.2014016166964309,0.3523523709075166,0.7097193822672996,-0.5299137020420283,0.3580872768257395,-23.125647194425454,-12.091522913963576,0.5145717949153708,-11.473301778804757,0.6746084922054856,0.4459111194550544,15.008387096774193,31,28.24118802727377,29.62740090142146,26.307662082514724,137.55139258060785,2.26184560268115,False,False
Floating Leaf Marsh,2023,4,-10.898860396337197,0.5028480685942202,-0.1904457534768157,0.3325981051174534,0.6729182751075067,-0.4984582456086188,0.3665097817155819,-22.324149491320032,-11.425289097323288,0.5027881496063934,-11.070447300816234,0.6594596587000682,0.4861119930264038,14.314666666666666,30,181.9708771524326,30.91073616086905,57.17603143418464,142.006390847105,4.134114180053159,False,False
Floating Leaf Marsh,2023,5,-10.9022351178178,0.5093864370126947,-0.179682717886205,0.304961321537711,0.6289655795214135,-0.4632990723710487,0.3634286427244035,-21.54298902400929,-10.640753907609078,0.4811044460239397,-10.68063735167794,0.631583495871138,0.5250111522473895,13.953225806451613,31,110.5875418929851,31.746365422396845,39.40318964520974,168.78529989598977,3.7682341384490905,False,False
Floating Leaf Marsh,2023,6,-11.001679528851264,0.5152864572795964,-0.1796309563173087,0.2896550519437531,0.6047176349237288,-0.4437092939112803,0.3541862641545705,-21.18572861974989,-10.184049091723203,0.4698863813823594,-10.504317744042448,0.6171617622689868,0.5426060969283975,14.194666666666667,30,202.24176586155085,32.96892407257598,78.29684502484683,153.21518548480296,3.421560152548248,False,False
Floating Leaf Marsh,2023,7,-11.176051850185122,0.5416653575810385,-0.1836020080802903,0.3000159535684499,0.6273801789047028,-0.454878021810092,0.340104250691759,-21.10016084099601,-9.924108989049431,0.489687163351397,-10.465054357384702,0.6426172763701706,0.5465241927402951,14.896129032258063,31,189.7768404021726,34.69369004969374,96.20873685427016,162.05787588119722,3.2566450941869878,False,False
Floating Leaf Marsh,2023,8,-11.360170080558127,0.5630327329521603,-0.1933075648999149,0.3296279204468146,0.6838053571551129,-0.4877082315904304,0.3287793029420922,-21.281882762619567,-9.921712680095322,0.5254886701846959,-10.558746555082733,0.6886430223969555,0.5371746424682297,15.324516129032258,31,219.71466543395357,34.81335952848722,125.39326245232866,158.19248815439727,3.4368658268808487,False,False
Floating Leaf Marsh,2023,9,-11.794458277682471,0.5601700061576436,-0.2121281075562818,0.3556844930239354,0.7330625119434739,-0.5228041922344278,0.3079910719748694,-22.084983412590653,-10.290525135900044,0.549639003708351,-10.965493938549574,0.7196902384372608,0.4965852956155591,15.446333333333333,30,218.83254362648785,33.258511498902095,125.41852536692473,129.9418120882931,3.997133941985437,False,False
Floating Leaf Marsh,2023,10,-12.117338668474128,0.5364744923093897,-0.2323800172593234,0.3840521499955492,0.7728147296445097,-0.5622117445620023,0.2966996081393594,-23.13836520566568,-11.021026539662731,0.5644471239831496,-11.495007701415794,0.7387272802599825,0.4437450840792216,16.174193548387095,31,52.76655495203973,30.89432566739858,76.7766670518895,127.0104356870449,3.287496821911475,False,False
Floating Leaf Marsh,2023,11,-12.444515300872755,0.4916067874164025,-0.2582302032334277,0.4156218358972894,0.8113175377082162,-0.6085652364302049,0.2889469600491998,-24.53868357497583,-12.094168278105329,0.572848720340636,-12.19710504847618,0.749528215035431,0.3736827458749074,16.04,30,129.881428406333,28.30137524557956,95.47457529180626,92.01225008667512,4.276210562810586,False,False
Floating Leaf Marsh,2023,12,-12.775988174878364,0.4255668914786822,-0.2896786654785945,0.4503935507291557,0.8485709361345937,-0.6618646678390356,0.2847331277043905,-26.28593852052111,-13.509950351227836,0.5748437927808104,-13.07178597973073,0.7520930427636063,0.2863982810026166,15.893870967741934,31,111.34519819715705,25.379637120073955,109.91108286143528,80.7618976077661,5.553664624985551,False,False
Floating Leaf Marsh,2024,1,-13.416535047317849,0.3619750986187467,-0.2543810519571947,0.4147576960549042,0.7795869703721434,-0.6115851356315194,0.2710638174811472,-28.60701087407548,-15.190475821960527,0.5187732550152647,-14.235739481468176,0.6800098105466325,0.1702472882175508,16.130967741935486,31,69.3285565699757,24.821530105165834,102.72956200161786,75.44114180053161,5.8571697677106185,False,False
Floating Leaf Marsh,2024,2,-12.622439874130848,0.4077112124441366,-0.2169628087519728,0.3843356606453031,0.7571999123971767,-0.5771882056099771,0.3116334682222655,-26.949742920978714,-14.327303042669367,0.5164155951622055,-13.396963092389166,0.6769788472377495,0.2539488365790384,16.302758620689655,29,95.20547786894714,24.432994337224084,104.02871836357323,86.58950652952731,6.323879579336646,False,False
Floating Leaf Marsh,2024,3,-11.974284641800931,0.441227495585035,-0.1940932286906346,0.3588263459213708,0.7304727489382759,-0.5470643065734395,0.3422618412599489,-25.398020395446974,-13.423735749856398,0.5101755301482273,-12.613444736461089,0.6689567366360566,0.3321361823540394,15.720967741935485,31,146.1535883508609,28.838518432913425,116.20179128625904,114.70615971339416,7.28428290766208,False,False
Floating Leaf Marsh,2024,4,-11.472069350328098,0.4625239480414418,-0.1857723117731801,0.3382297518831073,0.699405479995441,-0.5212134385219065,0.3629489365941976,-23.951843297480245,-12.47977394352161,0.50005305997333,-11.88518441368394,0.6559434787415537,0.4048093255425539,14.777999999999999,30,20.448514965907773,29.410273893447357,45.67791517392811,162.5548826996417,7.542050156015254,False,False
Floating Leaf Marsh,2024,5,-11.011517908274474,0.4797640052179184,-0.2032492248193124,0.3150826681884848,0.6450879930490301,-0.4927241444301579,0.374112511972565,-21.78614946464985,-10.774631553910051,0.4799782221518111,-10.799546603715452,0.6301356435740475,0.5131451905445636,13.608064516129033,31,54.31595978273431,33.871778573905,31.7291459609384,177.0796255633884,5.9464151161446885,False,False
Floating Leaf Marsh,2024,6,-10.547119720153065,0.4601546055952841,-0.2217875736769157,0.3059436893271747,0.6136185293252947,-0.4817579923831367,0.3914336653849271,-20.75894701665885,-10.211827291019569,0.4599056080825845,-10.28161509061164,0.6043306672208003,0.5648296086522289,13.127333333333333,30,342.5661620247312,33.37382410724603,125.41852536692473,151.43195423552518,6.659791979660234,False,False
Floating Leaf Marsh,2024,7,,0.4648714278140601,-0.2341746912367556,0.3203954970533965,0.6299162580908735,-0.4893796401157549,,,,0.4717277276527767,,0.6195289625151722,,13.528387096774193,31,217.24927770715357,34.521795908933306,125.41852536692473,156.47926730613656,6.790134057552292,False,False
Floating Leaf Marsh,2024,8,-11.166882249685088,0.4926773043294407,-0.2396397850585144,0.3463208940373055,0.7004127058410388,-0.5197460430791183,0.3506267218034062,-21.270761717427387,-10.103879463477682,0.5131369680692616,-10.547724177196688,0.6727639057103157,0.5382745662473196,13.985806451612904,31,251.05396972148375,34.30658731075927,125.41852536692473,149.59214145383098,7.2014422743557125,False,False
Floating Leaf Marsh,2024,9,-11.713017912315618,0.5371993374114556,-0.2328173568163202,0.3736960967047126,0.7424495397135076,-0.53906916245019,0.3183097187437855,-22.487427080267807,-10.774409167937026,0.5511149912765586,-11.164136110444163,0.7215877403851351,0.4767627808500655,14.858,30,206.72009707615848,33.737351207673626,125.41852536692473,128.42005084941638,7.235292961978502,False,False
Floating Leaf Marsh,2024,10,-11.923271642294708,0.5417324450676272,-0.2355618422599981,0.3882431878576131,0.7755804315703516,-0.5640579860217001,0.3107858048645301,-23.45431266316656,-11.53104102159247,0.5685186881651974,-11.649459880547305,0.7439616068442587,0.4283322914572117,15.86516129032258,31,148.93713163064828,30.84186987172078,125.41852536692473,119.5408297700219,7.416782618744942,False,False
Floating Leaf Marsh,2024,11,-12.000422467266064,0.5294025418068133,-0.2431041219386499,0.3996658964104482,0.8050798196712269,-0.5954500246335451,0.3157801922092864,-24.58994342694376,-12.589520960240254,0.5780494192961628,-12.216026665560197,0.7562141361170042,0.3717945565218734,16.026,30,17.326360799722643,28.480735005200497,75.10265803767479,96.0326823067144,6.580871374089909,False,False
Floating Leaf Marsh,2024,12,-11.944470387229684,0.5002096276290139,-0.2554441958522757,0.407964222363218,0.830947704016133,-0.6332452782857252,0.3332928807780546,-25.894319371599394,-13.949848983880376,0.579707184669455,-12.86383646548285,0.7583453282033713,0.3071495760440502,15.398387096774194,31,36.89968796949035,25.03215069917947,53.69633653068298,82.65476713278628,6.103562926152778,False,False
Floating Leaf Marsh,2025,1,-11.299800196660907,0.4346890799221906,-0.2167854828656366,0.4033717901747255,0.8427066137675905,-0.6411762598885725,0.3842513964710564,-26.192601239733527,-14.892801048587286,0.5602558279548355,-13.000237772127663,0.7333390286587166,0.2935380811172114,14.705483870967742,31,,,,,,False,True
Floating Leaf Marsh,2025,2,-10.730539682535705,0.3901640350529626,-0.2830514499841376,0.3646868944603285,0.7290610173539749,-0.5947659366725031,0.4045262157293758,-22.953395807988915,-12.2228561281744,0.494637315622422,-11.37556635074241,0.6489810993310577,0.4556641439382229,14.032142857142857,28,,,,,,False,True
Floating Leaf Marsh,2025,3,-10.255822941842716,0.3609147183897642,-0.3305214143355562,0.3360882550854611,0.6454108587557834,-0.5593830419895989,0.4233661425223831,-20.410334902708165,-10.15451196142208,0.4474712774103362,-10.099325915862645,0.5883453248105287,0.5830202568091019,13.128387096774194,31,,,,,,False,True
Floating Leaf Marsh,2025,4,-9.875649974581943,0.3469411299325953,-0.3591953759198923,0.317575872050123,0.5917561379730157,-0.5350275758398597,0.4407711768500784,-18.563418523891265,-8.687768548330322,0.418757713318578,-9.171516467488363,0.551431705097129,0.6756064197298488,11.962333333333333,30,,,,,,False,True
Floating Leaf Marsh,2025,5,-9.528642376963628,0.3422743548568137,-0.383455990874484,0.3085678399703758,0.5534477832819789,-0.518116849656271,0.4601016550252031,-17.038163806579348,-7.509521426506094,0.4014299927030562,-8.404056488755966,0.5291555123104242,0.7521912990394701,11.063870967741936,31,,,,,,False,True
Floating Leaf Marsh,2025,6,-9.368204198112045,0.369511296733789,-0.3947135219077765,0.3136584643929866,0.5720272306148914,-0.528177828491643,0.4739977610888187,-16.551811346406332,-7.183607145121499,0.4183989972472223,-8.157406232137765,0.5509705464405167,0.7768045435841459,11.089333333333334,30,,,,,,False,True
Floating Leaf Marsh,2025,7,-9.427712172229985,0.3986100001494075,-0.3482538563386975,0.3269399186001953,0.6248235863275272,-0.538095792562555,0.47273797341411,-17.166182089583344,-7.738469914171091,0.4501245016923767,-8.464906550642578,0.5917562602084688,0.7461190675554698,11.732903225806453,31,,,,,,False,True
Floating Leaf Marsh,2025,8,-9.766923455747785,0.4538504815330257,-0.3013129657980753,0.3508586297033087,0.6955183006845622,-0.55518379786864,0.4507255238852243,-18.31612933406869,-8.549205879376409,0.5000758039736323,-9.045383286326912,0.6559727180019685,0.6881932577720661,12.226451612903226,31,,,,,,False,True
Floating Leaf Marsh,2025,9,-10.15239678530787,0.501885537858102,-0.298135379697285,0.3754518144783279,0.7542907169140138,-0.5786975503941972,0.4245155822254101,-19.53139577446881,-9.378998988195384,0.5438760230834813,-9.659568991436664,0.7122814585824746,0.6269036278200054,13.061333333333332,30,,,,,,False,True
Floating Leaf Marsh,2025,10,-10.301777821191664,0.493120872583496,-0.2971422571620183,0.3830371447054142,0.780385875751349,-0.597320543289285,0.4201544108604569,-20.737332923040466,-10.435555101906631,0.5521812976800864,-10.263627858819577,0.7229585639078439,0.5666245556385,13.84032258064516,31,,,,,,False,True
Floating Leaf Marsh,2025,11,-10.334643827276032,0.4512552398853363,-0.3050153212381492,0.3817231206309152,0.7872270889255357,-0.6151806857757599,0.4278347504251206,-22.107562847732577,-11.772919021788711,0.5400684831472624,-10.94682273659305,0.7073865566190675,0.4984484960273483,13.808333333333334,30,,,,,,False,True
Floating Leaf Marsh,2025,12,-10.250994803560976,0.3762886397636228,-0.3217545719256775,0.3715097422548307,0.774814356436574,-0.6322779778536222,0.4475566009194014,-23.64208554854516,-13.391090747841623,0.5075375794850091,-11.70915362475709,0.6655654367161453,0.4223754489865504,13.55258064516129,31,,,,,,False,True
Low Growing Emergent Marsh,2023,1,-6.040529876938948,0.731718325419557,-0.4326355220828872,0.5891283551925427,0.8694302867713564,-0.7573619603407452,0.8606643375126009,-14.063312136976297,-8.022782253535233,0.730092322461152,-6.81648998248447,0.9516776421317322,0.9106146600590476,16.19483870967742,31,10.848722986247544,25.67826187449439,53.12470819369005,84.91179937593895,4.683874956662428,False,False
Low Growing Emergent Marsh,2023,2,-6.025944420602047,0.7453412133064357,-0.4008729790007942,0.5676693459269891,0.8639837052759265,-0.7381309672394532,0.8632260471879566,-14.352768629988969,-8.326824207335823,0.7256647548364504,-6.96057780268472,0.9459856441954502,0.896236127463447,15.809642857142858,28,10.866173581416843,28.433294811048174,34.717912862591014,97.00948803883044,3.2948965676643933,False,False
Low Growing Emergent Marsh,2023,3,-5.9602101932304095,0.7540341418813525,-0.3804578094407368,0.551606104485553,0.8599736229110609,-0.7236931299620338,0.8727902950133256,-14.521300500484736,-8.561090308430938,0.7218712897593221,-7.042452676783189,0.9411088366070334,0.8880658286529759,15.008387096774193,31,28.24118802727377,29.62740090142146,26.307662082514724,137.55139258060785,2.26184560268115,False,False
Low Growing Emergent Marsh,2023,4,-5.843327194824035,0.7577971111443079,-0.371390013402715,0.5409386308682341,0.8574000396767595,-0.7140484485084871,0.8893570809887079,-14.568907748463602,-8.725580556820576,0.7187119272297672,-7.062114604779876,0.9370472193664824,0.8861037636276337,14.314666666666666,30,181.9708771524326,30.91073616086905,57.17603143418464,142.006390847105,4.134114180053159,False,False
Low Growing Emergent Marsh,2023,5,-5.642728139164981,0.7443236735275629,-0.3737605767119624,0.5291779194381039,0.8532286529106685,-0.7077405574404381,0.9152256394381216,-14.482304921041646,-8.839576784702183,0.7089100819587785,-7.012346051367672,0.9244461508378032,0.8910701706874303,13.953225806451613,31,110.5875418929851,31.746365422396845,39.40318964520974,168.78529989598977,3.7682341384490905,False,False
Low Growing Emergent Marsh,2023,6,-5.534559368688296,0.7470885772310563,-0.3875427659498514,0.5318622356889063,0.8541729230562566,-0.7066598729771971,0.9285792923502244,-14.2713953038612,-8.736835940525584,0.7110412453254065,-6.903552830181214,0.9271859345097792,0.9019266530385122,14.194666666666667,30,202.24176586155085,32.96892407257598,78.29684502484683,153.21518548480296,3.421560152548248,False,False
Low Growing Emergent Marsh,2023,7,-5.492143428716921,0.7747702330008317,-0.40491770343269,0.5526594899646843,0.8666074190844024,-0.7175529738003515,0.9383948759005212,-14.12472303606866,-8.632579612366003,0.7313457140166394,-6.827762800312766,0.9532889788185815,0.9094897448624464,14.896129032258063,31,189.7768404021726,34.69369004969374,96.20873685427016,162.05787588119722,3.2566450941869878,False,False
